subject,type,standard_score,male,female
과학탐구,지구 과학 I,60,"2,648","1,353"
과학탐구,지구 과학 I,59,"2,954","1,575"
과학탐구,지구 과학 I,58,"2,432","1,257"
과학탐구,지구 과학 I,57,"3,157","1,685"
과학탐구,지구 과학 I,56,"2,633","1,454"
과학탐구,지구 과학 I,55,"2,622","1,378"
과학탐구,지구 과학 I,54,"3,028","1,697"
과학탐구,지구 과학 I,53,"2,370","1,374"
과학탐구,지구 과학 I,52,"2,918","1,732"
과학탐구,지구 과학 I,51,"2,581","1,467"
과학탐구,지구 과학 I,50,"2,592","1,584"
과학탐구,지구 과학 I,49,"5,347","3,294"
과학탐구,지구 과학 I,48,"2,929","1,726"
과학탐구,지구 과학 I,47,"2,597","1,642"
과학탐구,지구 과학 I,46,"2,817","1,693"
과학탐구,지구 과학 I,45,"2,855","1,823"
과학탐구,지구 과학 I,44,"2,576","1,688"
과학탐구,지구 과학 I,43,"3,060","1,965"
과학탐구,지구 과학 I,42,"2,648","1,676"
과학탐구,지구 과학 I,41,"2,723","1,732"
과학탐구,지구 과학 I,40,"2,739","1,711"
과학탐구,지구 과학 I,39,"2,309","1,464"
과학탐구,지구 과학 I,38,"2,688","1,652"
과학탐구,지구 과학 I,37,"2,269","1,368"
과학탐구,지구 과학 I,36,"2,037","1,263"
과학탐구,지구 과학 I,35,"2,512","1,272"
과학탐구,지구 과학 I,34,"1,661","1,031"
과학탐구,지구 과학 I,33,"1,150",694
과학탐구,지구 과학 I,32,613,346
과학탐구,지구 과학 I,31,516,258
과학탐구,지구 과학 I,30,371,208
과학탐구,지구 과학 I,29,283,160
과학탐구,지구 과학 I,27,120,41
과학탐구,물리 II,70,22,2
과학탐구,물리 II,68,100,4
과학탐구,물리 II,67,4,0
과학탐구,물리 II,66,50,3
과학탐구,물리 II,65,61,2
과학탐구,물리 II,64,85,3
과학탐구,물리 II,63,71,2
과학탐구,물리 II,62,32,3
과학탐구,물리 II,61,142,8
과학탐구,물리 II,60,46,2
과학탐구,물리 II,59,73,9
과학탐구,물리 II,58,105,6
과학탐구,물리 II,57,42,5
과학탐구,물리 II,56,42,4
과학탐구,물리 II,55,91,9
과학탐구,물리 II,54,50,5
과학탐구,물리 II,53,41,7
과학탐구,물리 II,52,29,4
과학탐구,물리 II,51,69,5
과학탐구,물리 II,50,45,5
과학탐구,물리 II,49,40,9
과학탐구,물리 II,48,90,13
과학탐구,물리 II,47,34,10
과학탐구,물리 II,46,56,19
과학탐구,물리 II,45,118,26
과학탐구,물리 II,44,51,11
과학탐구,물리 II,43,79,14
과학탐구,물리 II,42,77,14
과학탐구,물리 II,41,158,29
과학탐구,물리 II,40,122,26
과학탐구,물리 II,39,70,12
과학탐구,물리 II,38,159,32
과학탐구,물리 II,37,43,18
과학탐구,물리 II,36,18,8
과학탐구,물리 II,35,47,12
과학탐구,물리 II,34,9,2
과학탐구,물리 II,33,7,3
과학탐구,물리 II,32,14,0
과학탐구,화학 II,67,111,12
과학탐구,화학 II,66,27,4
과학탐구,화학 II,65,112,19
과학탐구,화학 II,64,4,2
과학탐구,화학 II,63,136,26
과학탐구,화학 II,62,24,1
과학탐구,화학 II,61,65,19
과학탐구,화학 II,60,93,19
과학탐구,화학 II,59,84,15
과학탐구,화학 II,58,87,23
과학탐구,화학 II,57,65,17
과학탐구,화학 II,56,37,6
과학탐구,화학 II,55,91,28
과학탐구,화학 II,54,39,12
과학탐구,화학 II,53,50,11
과학탐구,화학 II,52,76,32
과학탐구,화학 II,51,27,16
과학탐구,화학 II,50,53,17
과학탐구,화학 II,49,86,25
과학탐구,화학 II,48,33,20
과학탐구,화학 II,47,27,17
과학탐구,화학 II,46,63,36
과학탐구,화학 II,45,45,17
과학탐구,화학 II,44,50,30
과학탐구,화학 II,43,110,48
과학탐구,화학 II,42,43,18
과학탐구,화학 II,41,55,21
과학탐구,화학 II,40,125,40
과학탐구,화학 II,39,80,31
과학탐구,화학 II,38,44,22
과학탐구,화학 II,37,133,50
과학탐구,화학 II,36,60,13
과학탐구,화학 II,35,45,13
과학탐구,화학 II,34,32,14
과학탐구,화학 II,33,8,4
과학탐구,화학 II,32,5,4
과학탐구,화학 II,30,6,1
과학탐구,생명 과학 II,68,32,5
과학탐구,생명 과학 II,66,21,5
과학탐구,생명 과학 II,65,160,47
과학탐구,생명 과학 II,64,113,61
과학탐구,생명 과학 II,63,180,70
과학탐구,생명 과학 II,62,291,181
과학탐구,생명 과학 II,61,121,66
과학탐구,생명 과학 II,60,124,59
과학탐구,생명 과학 II,59,322,202
과학탐구,생명 과학 II,58,134,98
과학탐구,생명 과학 II,57,115,100
과학탐구,생명 과학 II,56,204,155
과학탐구,생명 과학 II,55,73,47
과학탐구,생명 과학 II,54,86,54
과학탐구,생명 과학 II,53,112,128
과학탐구,생명 과학 II,52,61,53
과학탐구,생명 과학 II,51,55,37
과학탐구,생명 과학 II,50,113,92
과학탐구,생명 과학 II,49,56,62
과학탐구,생명 과학 II,48,38,49
과학탐구,생명 과학 II,47,113,90
과학탐구,생명 과학 II,46,77,49
과학탐구,생명 과학 II,45,85,72
과학탐구,생명 과학 II,44,145,137
과학탐구,생명 과학 II,43,81,72
과학탐구,생명 과학 II,42,70,76
과학탐구,생명 과학 II,41,199,201
과학탐구,생명 과학 II,40,90,118
과학탐구,생명 과학 II,39,109,107
과학탐구,생명 과학 II,38,203,205
과학탐구,생명 과학 II,37,83,85
과학탐구,생명 과학 II,36,130,115
과학탐구,생명 과학 II,35,152,127
과학탐구,생명 과학 II,34,52,40
과학탐구,생명 과학 II,33,24,25
과학탐구,생명 과학 II,32,35,27
과학탐구,생명 과학 II,30,9,5
과학탐구,지구 과학 II,66,189,25
과학탐구,지구 과학 II,65,81,15
과학탐구,지구 과학 II,64,288,55
과학탐구,지구 과학 II,63,27,4
과학탐구,지구 과학 II,62,376,72
과학탐구,지구 과학 II,61,94,16
과학탐구,지구 과학 II,60,344,75
과학탐구,지구 과학 II,59,124,27
과학탐구,지구 과학 II,58,153,45
과학탐구,지구 과학 II,57,226,58
과학탐구,지구 과학 II,56,117,34
과학탐구,지구 과학 II,55,108,35
과학탐구,지구 과학 II,54,226,57
과학탐구,지구 과학 II,53,97,39
과학탐구,지구 과학 II,52,83,21
과학탐구,지구 과학 II,51,154,61
과학탐구,지구 과학 II,50,101,32
과학탐구,지구 과학 II,49,163,66
과학탐구,지구 과학 II,48,77,37
과학탐구,지구 과학 II,47,80,35
과학탐구,지구 과학 II,46,172,80
과학탐구,지구 과학 II,45,88,41
과학탐구,지구 과학 II,44,93,43
과학탐구,지구 과학 II,43,209,83
과학탐구,지구 과학 II,42,80,47
과학탐구,지구 과학 II,41,98,40
과학탐구,지구 과학 II,40,242,92
과학탐구,지구 과학 II,39,118,46
과학탐구,지구 과학 II,38,200,100
과학탐구,지구 과학 II,37,120,58
과학탐구,지구 과학 II,36,105,42
과학탐구,지구 과학 II,35,250,73
과학탐구,지구 과학 II,34,39,19
과학탐구,지구 과학 II,33,44,20
과학탐구,지구 과학 II,32,42,14
과학탐구,지구 과학 II,31,20,7
과학탐구,지구 과학 II,29,11,3
직업탐구,농업 이해,72,1,0
직업탐구,농업 이해,70,0,1
직업탐구,농업 이해,69,3,0
직업탐구,농업 이해,67,1,0
직업탐구,농업 이해,66,9,1
직업탐구,농업 이해,65,1,0
직업탐구,농업 이해,64,4,5
직업탐구,농업 이해,63,2,3
직업탐구,농업 이해,62,0,1
직업탐구,농업 이해,61,6,7
직업탐구,농업 이해,60,7,12
직업탐구,농업 이해,58,5,8
직업탐구,농업 이해,57,3,4
직업탐구,농업 이해,56,2,5
직업탐구,농업 이해,55,2,4
직업탐구,농업 이해,54,8,9
직업탐구,농업 이해,53,4,4
직업탐구,농업 이해,52,5,9
직업탐구,농업 이해,51,5,12
직업탐구,농업 이해,50,5,9
직업탐구,농업 이해,49,1,5
직업탐구,농업 이해,48,3,5
직업탐구,농업 이해,47,3,7
직업탐구,농업 이해,45,3,5
직업탐구,농업 이해,44,4,8
직업탐구,농업 이해,43,3,4
직업탐구,농업 이해,42,3,7
직업탐구,농업 이해,41,4,7
직업탐구,농업 이해,40,3,2
직업탐구,농업 이해,39,4,3
직업탐구,농업 이해,38,2,5
직업탐구,농업 이해,37,2,1
직업탐구,농업 이해,36,2,2
직업탐구,농업 이해,35,2,3
직업탐구,농업 이해,34,1,1
직업탐구,농업 이해,32,1,0
직업탐구,농업 이해,31,5,1
직업탐구,농업 이해,30,1,1
직업탐구,농업 이해,29,1,3
직업탐구,농업 이해,28,1,0
직업탐구,농업 이해,27,2,0
직업탐구,농업 이해,24,1,0
직업탐구,농업 이해,21,1,0
직업탐구,농업 기초 기술,69,1,0
직업탐구,농업 기초 기술,67,4,2
직업탐구,농업 기초 기술,66,1,2
직업탐구,농업 기초 기술,64,5,6
직업탐구,농업 기초 기술,63,6,1
직업탐구,농업 기초 기술,62,4,6
직업탐구,농업 기초 기술,61,0,3
직업탐구,농업 기초 기술,60,6,6
직업탐구,농업 기초 기술,59,1,6
직업탐구,농업 기초 기술,58,2,9
직업탐구,농업 기초 기술,57,1,5
직업탐구,농업 기초 기술,56,2,5
직업탐구,농업 기초 기술,55,5,3
직업탐구,농업 기초 기술,54,3,2
직업탐구,농업 기초 기술,53,1,4
직업탐구,농업 기초 기술,52,1,5
직업탐구,농업 기초 기술,51,7,13
직업탐구,농업 기초 기술,50,1,2
직업탐구,농업 기초 기술,49,3,2
직업탐구,농업 기초 기술,48,3,4
직업탐구,농업 기초 기술,47,2,3
직업탐구,농업 기초 기술,46,2,3
직업탐구,농업 기초 기술,45,6,11
직업탐구,농업 기초 기술,44,5,6
직업탐구,농업 기초 기술,43,2,1
직업탐구,농업 기초 기술,42,0,4
직업탐구,농업 기초 기술,41,1,2
직업탐구,농업 기초 기술,40,1,3
직업탐구,농업 기초 기술,39,3,3
직업탐구,농업 기초 기술,38,4,3
직업탐구,농업 기초 기술,37,4,5
직업탐구,농업 기초 기술,36,3,2
직업탐구,농업 기초 기술,35,2,0
직업탐구,농업 기초 기술,34,2,3
직업탐구,농업 기초 기술,33,1,0
직업탐구,농업 기초 기술,32,3,1
직업탐구,농업 기초 기술,31,3,0
직업탐구,농업 기초 기술,30,2,0
직업탐구,농업 기초 기술,29,3,0
직업탐구,공업 일반,65,160,58
직업탐구,공업 일반,64,12,6
직업탐구,공업 일반,63,88,33
직업탐구,공업 일반,62,14,11
직업탐구,공업 일반,61,50,13
직업탐구,공업 일반,60,8,4
직업탐구,공업 일반,59,20,6
직업탐구,공업 일반,58,12,7
직업탐구,공업 일반,57,20,6
직업탐구,공업 일반,56,14,6
직업탐구,공업 일반,55,17,6
직업탐구,공업 일반,54,11,2
직업탐구,공업 일반,53,18,2
직업탐구,공업 일반,52,12,3
직업탐구,공업 일반,51,37,5
직업탐구,공업 일반,50,16,1
직업탐구,공업 일반,49,44,10
직업탐구,공업 일반,48,24,7
직업탐구,공업 일반,47,55,13
직업탐구,공업 일반,46,43,6
직업탐구,공업 일반,45,79,11
직업탐구,공업 일반,44,45,8
직업탐구,공업 일반,43,100,20
직업탐구,공업 일반,42,49,8
직업탐구,공업 일반,41,103,24
직업탐구,공업 일반,40,57,17
직업탐구,공업 일반,39,86,18
직업탐구,공업 일반,38,41,10
직업탐구,공업 일반,37,47,11
직업탐구,공업 일반,36,17,6
직업탐구,공업 일반,35,7,0
직업탐구,공업 일반,34,2,1
직업탐구,공업 일반,32,2,1
직업탐구,기초 제도,70,39,12
직업탐구,기초 제도,68,23,4
직업탐구,기초 제도,67,39,17
직업탐구,기초 제도,66,22,10
직업탐구,기초 제도,65,24,5
직업탐구,기초 제도,64,15,0
직업탐구,기초 제도,63,41,10
직업탐구,기초 제도,62,22,5
직업탐구,기초 제도,61,28,5
직업탐구,기초 제도,60,28,8
직업탐구,기초 제도,59,11,4
직업탐구,기초 제도,58,14,5
직업탐구,기초 제도,57,27,6
직업탐구,기초 제도,56,21,6
직업탐구,기초 제도,55,23,2
직업탐구,기초 제도,54,38,9
직업탐구,기초 제도,53,12,4
직업탐구,기초 제도,52,24,8
직업탐구,기초 제도,51,17,4
직업탐구,기초 제도,50,46,14
직업탐구,기초 제도,49,39,4
직업탐구,기초 제도,48,29,5
직업탐구,기초 제도,47,89,14
직업탐구,기초 제도,46,53,8
직업탐구,기초 제도,45,30,15
직업탐구,기초 제도,44,92,11
직업탐구,기초 제도,43,39,7
직업탐구,기초 제도,42,47,9
직업탐구,기초 제도,41,86,16
직업탐구,기초 제도,40,51,13
직업탐구,기초 제도,39,33,10
직업탐구,기초 제도,38,32,4
직업탐구,기초 제도,37,65,16
직업탐구,기초 제도,36,14,1
직업탐구,기초 제도,35,9,3
직업탐구,기초 제도,34,11,2
직업탐구,기초 제도,33,3,0
직업탐구,기초 제도,31,1,1
직업탐구,상업 경제,72,27,44
직업탐구,상업 경제,70,5,2
직업탐구,상업 경제,69,27,31
직업탐구,상업 경제,67,27,40
직업탐구,상업 경제,66,1,3
직업탐구,상업 경제,65,9,8
직업탐구,상업 경제,64,24,33
직업탐구,상업 경제,63,3,3
직업탐구,상업 경제,62,6,17
직업탐구,상업 경제,61,14,22
직업탐구,상업 경제,60,9,29
직업탐구,상업 경제,59,14,19
직업탐구,상업 경제,58,10,11
직업탐구,상업 경제,57,9,26
직업탐구,상업 경제,56,8,17
직업탐구,상업 경제,55,6,18
직업탐구,상업 경제,54,13,48
직업탐구,상업 경제,53,14,40
직업탐구,상업 경제,52,17,39
직업탐구,상업 경제,51,22,25
직업탐구,상업 경제,50,17,34
직업탐구,상업 경제,49,15,41
직업탐구,상업 경제,48,20,63
직업탐구,상업 경제,47,41,106
직업탐구,상업 경제,46,27,63
직업탐구,상업 경제,45,15,52
직업탐구,상업 경제,44,16,61
직업탐구,상업 경제,43,22,69
직업탐구,상업 경제,42,18,48
직업탐구,상업 경제,41,17,61
직업탐구,상업 경제,40,34,80
직업탐구,상업 경제,39,21,47
직업탐구,상업 경제,38,12,26
직업탐구,상업 경제,37,8,27
직업탐구,상업 경제,36,5,17
직업탐구,상업 경제,35,2,11
직업탐구,상업 경제,34,6,11
직업탐구,상업 경제,33,7,8
직업탐구,상업 경제,32,0,2
직업탐구,상업 경제,31,2,0
직업탐구,상업 경제,30,1,2
직업탐구,상업 경제,28,0,1
직업탐구,회계 원리,74,9,15
직업탐구,회계 원리,72,24,25
직업탐구,회계 원리,71,3,5
직업탐구,회계 원리,70,9,19
직업탐구,회계 원리,69,7,13
직업탐구,회계 원리,68,6,7
직업탐구,회계 원리,67,13,25
직업탐구,회계 원리,66,5,12
직업탐구,회계 원리,65,8,18
직업탐구,회계 원리,64,11,22
직업탐구,회계 원리,63,1,14
직업탐구,회계 원리,62,6,18
직업탐구,회계 원리,61,7,16
직업탐구,회계 원리,60,3,13
직업탐구,회계 원리,59,20,34
직업탐구,회계 원리,58,7,16
직업탐구,회계 원리,57,8,26
직업탐구,회계 원리,56,4,24
직업탐구,회계 원리,55,11,24
직업탐구,회계 원리,54,14,30
직업탐구,회계 원리,53,6,23
직업탐구,회계 원리,52,14,34
직업탐구,회계 원리,51,14,51
직업탐구,회계 원리,50,9,31
직업탐구,회계 원리,49,19,57
직업탐구,회계 원리,48,20,72
직업탐구,회계 원리,47,17,65
직업탐구,회계 원리,46,26,79
직업탐구,회계 원리,45,39,125
직업탐구,회계 원리,44,18,65
직업탐구,회계 원리,43,17,50
직업탐구,회계 원리,42,10,59
직업탐구,회계 원리,41,11,45
직업탐구,회계 원리,40,16,36
직업탐구,회계 원리,39,21,40
직업탐구,회계 원리,38,14,31
직업탐구,회계 원리,37,10,36
직업탐구,회계 원리,36,13,15
직업탐구,회계 원리,35,3,8
직업탐구,회계 원리,34,10,9
직업탐구,회계 원리,33,5,3
직업탐구,회계 원리,32,2,4
직업탐구,회계 원리,31,1,0
직업탐구,회계 원리,30,0,4
직업탐구,회계 원리,28,1,1
직업탐구,해양의 이해,80,1,0
직업탐구,해양의 이해,76,1,0
직업탐구,해양의 이해,71,1,0
직업탐구,해양의 이해,65,1,0
직업탐구,해양의 이해,64,0,1
직업탐구,해양의 이해,62,1,0
직업탐구,해양의 이해,56,3,0
직업탐구,해양의 이해,55,1,0
직업탐구,해양의 이해,54,1,0
직업탐구,해양의 이해,53,1,0
직업탐구,해양의 이해,52,2,0
직업탐구,해양의 이해,51,2,0
직업탐구,해양의 이해,50,1,0
직업탐구,해양의 이해,49,0,1
직업탐구,해양의 이해,48,3,1
직업탐구,해양의 이해,47,2,0
직업탐구,해양의 이해,45,2,0
직업탐구,해양의 이해,44,1,0
직업탐구,해양의 이해,43,3,1
직업탐구,해양의 이해,42,1,1
직업탐구,해양의 이해,40,3,0
직업탐구,해양의 이해,39,0,1
직업탐구,해양의 이해,38,1,0
직업탐구,해양의 이해,37,2,0
직업탐구,수산·해운 산업 기초,71,1,0
직업탐구,수산·해운 산업 기초,68,1,0
직업탐구,수산·해운 산업 기초,67,1,0
직업탐구,수산·해운 산업 기초,63,1,0
직업탐구,수산·해운 산업 기초,61,1,0
직업탐구,수산·해운 산업 기초,60,3,0
직업탐구,수산·해운 산업 기초,59,1,0
직업탐구,수산·해운 산업 기초,57,0,1
직업탐구,수산·해운 산업 기초,56,1,0
직업탐구,수산·해운 산업 기초,55,2,2
직업탐구,수산·해운 산업 기초,54,1,1
직업탐구,수산·해운 산업 기초,51,2,0
직업탐구,수산·해운 산업 기초,50,1,0
직업탐구,수산·해운 산업 기초,49,1,1
직업탐구,수산·해운 산업 기초,48,1,1
직업탐구,수산·해운 산업 기초,45,4,0
직업탐구,수산·해운 산업 기초,44,1,0
직업탐구,수산·해운 산업 기초,42,1,0
직업탐구,수산·해운 산업 기초,40,2,1
직업탐구,수산·해운 산업 기초,38,1,1
직업탐구,수산·해운 산업 기초,37,1,0
직업탐구,수산·해운 산업 기초,34,0,1
직업탐구,수산·해운 산업 기초,31,1,0
직업탐구,수산·해운 산업 기초,30,0,1
직업탐구,인간 발달,73,1,9
직업탐구,인간 발달,72,3,6
직업탐구,인간 발달,71,9,18
직업탐구,인간 발달,70,0,3
직업탐구,인간 발달,69,4,11
직업탐구,인간 발달,68,3,26
직업탐구,인간 발달,67,2,3
직업탐구,인간 발달,66,5,23
직업탐구,인간 발달,65,0,10
직업탐구,인간 발달,64,6,8
직업탐구,인간 발달,63,1,7
직업탐구,인간 발달,62,3,14
직업탐구,인간 발달,61,3,21
직업탐구,인간 발달,60,3,6
직업탐구,인간 발달,59,4,13
직업탐구,인간 발달,58,0,16
직업탐구,인간 발달,57,3,15
직업탐구,인간 발달,56,4,18
직업탐구,인간 발달,55,1,8
직업탐구,인간 발달,54,2,9
직업탐구,인간 발달,53,0,17
직업탐구,인간 발달,52,5,18
직업탐구,인간 발달,51,1,20
직업탐구,인간 발달,50,12,52
직업탐구,인간 발달,49,7,22
직업탐구,인간 발달,48,5,22
직업탐구,인간 발달,47,10,27
직업탐구,인간 발달,46,8,32
직업탐구,인간 발달,45,18,78
직업탐구,인간 발달,44,17,42
직업탐구,인간 발달,43,15,36
직업탐구,인간 발달,42,7,25
직업탐구,인간 발달,41,15,31
직업탐구,인간 발달,40,13,62
직업탐구,인간 발달,39,6,24
직업탐구,인간 발달,38,3,6
직업탐구,인간 발달,37,3,19
직업탐구,인간 발달,36,1,8
직업탐구,인간 발달,35,3,8
직업탐구,인간 발달,34,1,3
직업탐구,인간 발달,33,2,2
직업탐구,인간 발달,31,1,0
직업탐구,생활 서비스 산업의 이해,70,13,19
직업탐구,생활 서비스 산업의 이해,68,5,19
직업탐구,생활 서비스 산업의 이해,67,10,19
직업탐구,생활 서비스 산업의 이해,66,4,2
직업탐구,생활 서비스 산업의 이해,65,7,26
직업탐구,생활 서비스 산업의 이해,64,8,18
직업탐구,생활 서비스 산업의 이해,63,5,8
직업탐구,생활 서비스 산업의 이해,62,12,29
직업탐구,생활 서비스 산업의 이해,61,5,10
직업탐구,생활 서비스 산업의 이해,60,6,13
직업탐구,생활 서비스 산업의 이해,59,8,29
직업탐구,생활 서비스 산업의 이해,58,1,12
직업탐구,생활 서비스 산업의 이해,57,5,21
직업탐구,생활 서비스 산업의 이해,56,7,16
직업탐구,생활 서비스 산업의 이해,55,13,35
직업탐구,생활 서비스 산업의 이해,54,13,16
직업탐구,생활 서비스 산업의 이해,53,6,23
직업탐구,생활 서비스 산업의 이해,52,3,29
직업탐구,생활 서비스 산업의 이해,51,12,22
직업탐구,생활 서비스 산업의 이해,50,12,32
직업탐구,생활 서비스 산업의 이해,49,8,20
직업탐구,생활 서비스 산업의 이해,48,3,45
직업탐구,생활 서비스 산업의 이해,47,12,30
직업탐구,생활 서비스 산업의 이해,46,10,24
직업탐구,생활 서비스 산업의 이해,45,6,44
직업탐구,생활 서비스 산업의 이해,44,10,42
직업탐구,생활 서비스 산업의 이해,43,10,35
직업탐구,생활 서비스 산업의 이해,42,7,35
직업탐구,생활 서비스 산업의 이해,41,6,34
직업탐구,생활 서비스 산업의 이해,40,8,27
직업탐구,생활 서비스 산업의 이해,39,7,24
직업탐구,생활 서비스 산업의 이해,38,14,40
직업탐구,생활 서비스 산업의 이해,37,7,15
직업탐구,생활 서비스 산업의 이해,36,2,9
직업탐구,생활 서비스 산업의 이해,35,6,5
직업탐구,생활 서비스 산업의 이해,34,2,9
직업탐구,생활 서비스 산업의 이해,33,1,7
직업탐구,생활 서비스 산업의 이해,32,3,11
직업탐구,생활 서비스 산업의 이해,31,0,9
직업탐구,생활 서비스 산업의 이해,30,1,4
직업탐구,생활 서비스 산업의 이해,29,3,1
직업탐구,생활 서비스 산업의 이해,27,0,1
제2외korean 한문,독일어 I,69,1,2
제2외korean 한문,독일어 I,68,5,7
제2외korean 한문,독일어 I,67,1,0
제2외korean 한문,독일어 I,66,12,17
제2외korean 한문,독일어 I,65,12,35
제2외korean 한문,독일어 I,64,8,13
제2외korean 한문,독일어 I,63,8,27
제2외korean 한문,독일어 I,62,28,50
제2외korean 한문,독일어 I,61,9,22
제2외korean 한문,독일어 I,60,14,32
제2외korean 한문,독일어 I,59,7,16
제2외korean 한문,독일어 I,58,20,35
제2외korean 한문,독일어 I,57,6,16
제2외korean 한문,독일어 I,56,6,22
제2외korean 한문,독일어 I,55,16,32
제2외korean 한문,독일어 I,54,3,24
제2외korean 한문,독일어 I,53,5,5
제2외korean 한문,독일어 I,52,21,21
제2외korean 한문,독일어 I,51,2,8
제2외korean 한문,독일어 I,50,4,7
제2외korean 한문,독일어 I,49,9,14
제2외korean 한문,독일어 I,48,13,21
제2외korean 한문,독일어 I,47,5,9
제2외korean 한문,독일어 I,46,8,18
제2외korean 한문,독일어 I,45,24,27
제2외korean 한문,독일어 I,44,14,17
제2외korean 한문,독일어 I,43,19,15
제2외korean 한문,독일어 I,42,20,12
제2외korean 한문,독일어 I,41,52,35
제2외korean 한문,독일어 I,40,27,21
제2외korean 한문,독일어 I,39,35,13
제2외korean 한문,독일어 I,38,44,37
제2외korean 한문,독일어 I,37,21,21
제2외korean 한문,독일어 I,36,12,7
제2외korean 한문,독일어 I,35,15,16
제2외korean 한문,독일어 I,34,2,4
제2외korean 한문,독일어 I,33,2,1
제2외korean 한문,독일어 I,32,1,0
제2외korean 한문,독일어 I,31,2,0
제2외korean 한문,프랑스어 I,69,2,6
제2외korean 한문,프랑스어 I,68,0,2
제2외korean 한문,프랑스어 I,67,4,20
제2외korean 한문,프랑스어 I,66,5,18
제2외korean 한문,프랑스어 I,65,0,5
제2외korean 한문,프랑스어 I,64,7,36
제2외korean 한문,프랑스어 I,63,14,52
제2외korean 한문,프랑스어 I,62,4,21
제2외korean 한문,프랑스어 I,61,12,33
제2외korean 한문,프랑스어 I,60,4,21
제2외korean 한문,프랑스어 I,59,16,52
제2외korean 한문,프랑스어 I,58,9,24
제2외korean 한문,프랑스어 I,57,4,25
제2외korean 한문,프랑스어 I,56,6,31
제2외korean 한문,프랑스어 I,55,7,31
제2외korean 한문,프랑스어 I,54,5,26
제2외korean 한문,프랑스어 I,53,7,19
제2외korean 한문,프랑스어 I,52,6,30
제2외korean 한문,프랑스어 I,51,3,17
제2외korean 한문,프랑스어 I,50,6,20
제2외korean 한문,프랑스어 I,49,2,14
제2외korean 한문,프랑스어 I,48,17,29
제2외korean 한문,프랑스어 I,47,6,10
제2외korean 한문,프랑스어 I,46,5,16
제2외korean 한문,프랑스어 I,45,15,23
제2외korean 한문,프랑스어 I,44,20,29
제2외korean 한문,프랑스어 I,43,10,20
제2외korean 한문,프랑스어 I,42,9,21
제2외korean 한문,프랑스어 I,41,15,30
제2외korean 한문,프랑스어 I,40,41,36
제2외korean 한문,프랑스어 I,39,19,28
제2외korean 한문,프랑스어 I,38,14,21
제2외korean 한문,프랑스어 I,37,16,20
제2외korean 한문,프랑스어 I,36,25,26
제2외korean 한문,프랑스어 I,35,11,15
제2외korean 한문,프랑스어 I,34,3,4
제2외korean 한문,프랑스어 I,33,6,6
제2외korean 한문,프랑스어 I,32,3,0
제2외korean 한문,프랑스어 I,31,1,1
제2외korean 한문,프랑스어 I,29,2,1
제2외korean 한문,스페인어 I,67,9,18
제2외korean 한문,스페인어 I,66,1,0
제2외korean 한문,스페인어 I,65,9,37
제2외korean 한문,스페인어 I,64,10,44
제2외korean 한문,스페인어 I,63,11,49
제2외korean 한문,스페인어 I,62,12,9
제2외korean 한문,스페인어 I,61,12,31
제2외korean 한문,스페인어 I,60,22,48
제2외korean 한문,스페인어 I,59,7,35
제2외korean 한문,스페인어 I,58,6,18
제2외korean 한문,스페인어 I,57,20,43
제2외korean 한문,스페인어 I,56,5,17
제2외korean 한문,스페인어 I,55,6,20
제2외korean 한문,스페인어 I,54,17,27
제2외korean 한문,스페인어 I,53,7,11
제2외korean 한문,스페인어 I,52,11,10
제2외korean 한문,스페인어 I,51,14,21
제2외korean 한문,스페인어 I,50,3,20
제2외korean 한문,스페인어 I,49,7,13
제2외korean 한문,스페인어 I,48,16,19
제2외korean 한문,스페인어 I,47,5,17
제2외korean 한문,스페인어 I,46,9,24
제2외korean 한문,스페인어 I,45,14,30
제2외korean 한문,스페인어 I,44,8,7
제2외korean 한문,스페인어 I,43,9,15
제2외korean 한문,스페인어 I,42,19,57
제2외korean 한문,스페인어 I,41,13,20
제2외korean 한문,스페인어 I,40,20,18
제2외korean 한문,스페인어 I,39,47,51
제2외korean 한문,스페인어 I,38,10,26
제2외korean 한문,스페인어 I,37,19,26
제2외korean 한문,스페인어 I,36,33,25
제2외korean 한문,스페인어 I,35,15,12
제2외korean 한문,스페인어 I,34,12,5
제2외korean 한문,스페인어 I,33,1,2
제2외korean 한문,스페인어 I,32,1,2
제2외korean 한문,중korean I,72,12,28
제2외korean 한문,중korean I,71,4,10
제2외korean 한문,중korean I,70,10,36
제2외korean 한문,중korean I,69,7,14
제2외korean 한문,중korean I,68,14,54
제2외korean 한문,중korean I,67,29,52
제2외korean 한문,중korean I,66,15,21
제2외korean 한문,중korean I,65,14,45
제2외korean 한문,중korean I,64,12,32
제2외korean 한문,중korean I,63,20,51
제2외korean 한문,중korean I,62,16,54
제2외korean 한문,중korean I,61,50,109
제2외korean 한문,중korean I,60,22,62
제2외korean 한문,중korean I,59,24,78
제2외korean 한문,중korean I,58,23,65
제2외korean 한문,중korean I,57,20,85
제2외korean 한문,중korean I,56,31,76
제2외korean 한문,중korean I,55,51,172
제2외korean 한문,중korean I,54,32,69
제2외korean 한문,중korean I,53,30,78
제2외korean 한문,중korean I,52,25,78
제2외korean 한문,중korean I,51,15,82
제2외korean 한문,중korean I,50,32,45
제2외korean 한문,중korean I,49,62,124
제2외korean 한문,중korean I,48,14,80
제2외korean 한문,중korean I,47,27,57
제2외korean 한문,중korean I,46,16,58
